frame,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107
24,0.4993160665035248,0.7804388403892517,0.5,1.019689679145813,0.47935163974761963,0.7281976342201233,0.5156159400939941,0.7241843938827515,0.46515798568725586,0.7488952279090881,0.5320110321044922,0.7400842308998108,0.4180946946144104,1.0447410345077515,0.5819051861763,0.994638204574585,0.41200515627861023,1.384050726890564,0.6134771108627319,1.3743627071380615,0.4424130916595459,1.6339081525802612,0.5963616371154785,1.1223245859146118,0.5348567366600037,0.9166666269302368,0.46235132217407227,0.8258321285247803,0.40949544310569763,0.7146241664886475,0.37751829624176025,0.628262996673584,0.40798482298851013,0.5790664553642273,0.48209694027900696,0.49331727623939514,0.49173951148986816,0.2924937307834625,0.49306827783584595,0.17789432406425476,0.49986493587493896,0.08333329856395721,0.5290416479110718,0.5343229174613953,0.5038877129554749,0.4211858808994293,0.46145689487457275,0.5521780252456665,0.44978296756744385,0.6511138081550598,0.5761823654174805,0.5939813256263733,0.5628589987754822,0.4860115647315979,0.5200610756874084,0.595402717590332,0.5037347674369812,0.68101966381073,0.622481644153595,0.673466682434082,0.6194893717765808,0.5781152248382568,0.5759061574935913,0.627682626247406,0.5517375469207764,0.6799044609069824,0.44986581802368164,0.08333352953195572,0.5775367021560669,0.18335382640361786,0.676101803779602,0.34854206442832947,0.7279122471809387,0.5250168442726135,0.7199946641921997,0.6809532642364502,0.5549503564834595,0.3649125099182129,0.5346100330352783,0.6022067666053772,0.5258725881576538,0.7590252757072449,0.5207133889198303,0.8751946687698364,0.46054503321647644,0.3737298846244812,0.4447745084762573,0.6253578662872314,0.44177281856536865,0.7947484254837036,0.44312745332717896,0.9166668653488159,0.38162633776664734,0.3837457001209259,0.36064794659614563,0.6265302300453186,0.3550393581390381,0.7844222187995911,0.35305652022361755,0.9066259264945984,0.32228347659111023,0.3877399265766144,0.2899656593799591,0.5919577479362488,0.27744626998901367,0.7267276644706726,0.27208784222602844,0.8357030749320984
25,0.4993293285369873,0.7804247736930847,0.5,1.0191309452056885,0.4793885052204132,0.7279778718948364,0.5155806541442871,0.7240238785743713,0.46514952182769775,0.7483801245689392,0.5319056510925293,0.7396728992462158,0.4181045591831207,1.044288158416748,0.5818954110145569,0.9939736723899841,0.4121396541595459,1.3833024501800537,0.6133214235305786,1.375480055809021,0.4424780309200287,1.6336630582809448,0.595852255821228,1.1217319965362549,0.5336241722106934,0.9166666269302368,0.46265551447868347,0.8240023851394653,0.410990834236145,0.712482213973999,0.37718015909194946,0.6250757575035095,0.4053649604320526,0.5725304484367371,0.4830896258354187,0.49400031566619873,0.49184808135032654,0.2934868633747101,0.49290207028388977,0.17810064554214478,0.4991407096385956,0.08333329856395721,0.5298305153846741,0.5337883830070496,0.5042592287063599,0.4197891056537628,0.4614371359348297,0.5530362129211426,0.4501664340496063,0.6500765681266785,0.5765727758407593,0.5931572318077087,0.5623428225517273,0.48662978410720825,0.5192556977272034,0.5985704660415649,0.5040110945701599,0.6828315854072571,0.6228197813034058,0.6720458269119263,0.6199849247932434,0.5761731266975403,0.5760992169380188,0.6277003288269043,0.5523239970207214,0.680976927280426,0.4472852945327759,0.08333352953195572,0.5761193037033081,0.1856744885444641,0.6768698692321777,0.3511519730091095,0.7305161952972412,0.5304799675941467,0.7218854427337646,0.6886736154556274,0.5532509684562683,0.37129902839660645,0.5334387421607971,0.6106163263320923,0.5245714783668518,0.7666330337524414,0.5198199152946472,0.8806246519088745,0.4581755995750427,0.37965112924575806,0.44281959533691406,0.6306220293045044,0.4396890699863434,0.7984052896499634,0.44148343801498413,0.9166668653488159,0.37906455993652344,0.38944998383522034,0.3566347062587738,0.629745602607727,0.3510533273220062,0.7861548662185669,0.3498375117778778,0.9054521918296814,0.3191237449645996,0.39343225955963135,0.2857900857925415,0.5973361134529114,0.27386274933815,0.7332172393798828,0.2694839537143707,0.842683732509613
26,0.49931231141090393,0.7801299095153809,0.5,1.0189471244812012,0.47935888171195984,0.7276644706726074,0.5154980421066284,0.723735511302948,0.46511411666870117,0.7479802966117859,0.5317733883857727,0.7393255233764648,0.41812002658843994,1.0442668199539185,0.5818800926208496,0.9936273097991943,0.4123052656650543,1.3830829858779907,0.6134304404258728,1.3771198987960815,0.4425126314163208,1.6336146593093872,0.5956278443336487,1.1217015981674194,0.5311506986618042,0.9166666865348816,0.46125879883766174,0.8248119950294495,0.41003748774528503,0.713475227355957,0.3766610324382782,0.6266592741012573,0.40578600764274597,0.569308876991272,0.482278972864151,0.4921285808086395,0.49134236574172974,0.2914067506790161,0.49272680282592773,0.17719288170337677,0.5001043677330017,0.0833333358168602,0.5295002460479736,0.5331600904464722,0.5037229657173157,0.4209757149219513,0.4598972499370575,0.5558494329452515,0.44892364740371704,0.6525149345397949,0.5766372084617615,0.5929124355316162,0.5634066462516785,0.4885190427303314,0.5193121433258057,0.601747989654541,0.5042598247528076,0.6847983002662659,0.6233389973640442,0.6721714735031128,0.6206838488578796,0.5772024989128113,0.5762345790863037,0.632744312286377,0.5532501339912415,0.6874256730079651,0.4446659982204437,0.08333352953195572,0.5742933750152588,0.18572179973125458,0.6763161420822144,0.35097283124923706,0.730745792388916,0.5301040410995483,0.7196576595306396,0.6879644989967346,0.5529260635375977,0.37438562512397766,0.5328168272972107,0.6125780940055847,0.524304211139679,0.7682380080223083,0.5196451544761658,0.8817054033279419,0.4568239152431488,0.38319775462150574,0.4416022002696991,0.6326113343238831,0.4383094310760498,0.7988883852958679,0.44007420539855957,0.9166668653488159,0.3766166567802429,0.39369088411331177,0.35515013337135315,0.634117841720581,0.3497870862483978,0.7890092730522156,0.34891581535339355,0.907501757144928,0.3158511519432068,0.39859291911125183,0.2847272753715515,0.6045889854431152,0.27335089445114136,0.7388966679573059,0.26925408840179443,0.8463189601898193
27,0.49849340319633484,0.7784778475761414,0.5,1.0155802965164185,0.4786630868911743,0.7260084748268127,0.5145599246025085,0.722113847732544,0.46451640129089355,0.7462897896766663,0.5307851433753967,0.7376793026924133,0.4179249107837677,1.0392967462539673,0.5820751190185547,0.9918637871742249,0.4121706783771515,1.3804737329483032,0.6124331951141357,1.3789503574371338,0.4423679709434509,1.6309369802474976,0.5943569540977478,1.1223337650299072,0.5319775342941284,0.9166666269302368,0.46042126417160034,0.8251624703407288,0.40897852182388306,0.7124537825584412,0.3765130341053009,0.6260296702384949,0.4048517048358917,0.575880229473114,0.48164358735084534,0.4905621409416199,0.4911156892776489,0.2915636897087097,0.4927799105644226,0.17719458043575287,0.5003712773323059,0.08333329856395721,0.5293899774551392,0.5316018462181091,0.5050055384635925,0.4209899604320526,0.4608858823776245,0.5546808242797852,0.4496367871761322,0.6486315727233887,0.576892077922821,0.5919643640518188,0.5635486245155334,0.4896624982357025,0.519858717918396,0.6031692624092102,0.505730152130127,0.683630645275116,0.6234868764877319,0.6720036268234253,0.6198152303695679,0.5781955718994141,0.5759068131446838,0.6339826583862305,0.5546458959579468,0.6862794756889343,0.4456545114517212,0.0833335816860199,0.5749799609184265,0.18548302352428436,0.6754527688026428,0.3508412837982178,0.7291467785835266,0.526536226272583,0.7204276919364929,0.6835553050041199,0.5535542368888855,0.3773750364780426,0.5333505272865295,0.6109569668769836,0.52550208568573,0.7655321359634399,0.5219670534133911,0.8787930607795715,0.4581473767757416,0.3862433433532715,0.442575603723526,0.6329143047332764,0.4400843679904938,0.7980598211288452,0.44294679164886475,0.9166669249534607,0.3778921961784363,0.3961998522281647,0.3571613132953644,0.6347468495368958,0.35228943824768066,0.7882772088050842,0.3516940474510193,0.9074841737747192,0.31648680567741394,0.40050971508026123,0.28599074482917786,0.6060422658920288,0.2748974859714508,0.7391937375068665,0.270853191614151,0.8463171720504761
28,0.4980946183204651,0.7778611183166504,0.5,1.0155824422836304,0.47823965549468994,0.7252495288848877,0.514250636100769,0.7208153009414673,0.4642820954322815,0.7466282844543457,0.5308250188827515,0.7375272512435913,0.4178343117237091,1.0384984016418457,0.5821657180786133,0.9926665425300598,0.41264066100120544,1.3816651105880737,0.6123720407485962,1.380067229270935,0.4426734745502472,1.632881999015808,0.5943400263786316,1.1333298683166504,0.5329241156578064,0.9166666865348816,0.46125540137290955,0.8242930769920349,0.40874192118644714,0.7112305164337158,0.3764599859714508,0.6233676671981812,0.4068785011768341,0.5758612155914307,0.4811023473739624,0.49004819989204407,0.49127185344696045,0.2904433310031891,0.4933895170688629,0.1767464578151703,0.5017168521881104,0.0833333358168602,0.5293586254119873,0.5315939784049988,0.504827082157135,0.4209454357624054,0.46038004755973816,0.5569717288017273,0.44970762729644775,0.651625394821167,0.5770372152328491,0.5926260948181152,0.5628942847251892,0.4895988404750824,0.5187675952911377,0.6053159832954407,0.5046291947364807,0.6878449320793152,0.6235399842262268,0.6729503870010376,0.6200193762779236,0.5773302316665649,0.575459361076355,0.6325620412826538,0.5529584884643555,0.6857450008392334,0.44499677419662476,0.08333317935466766,0.5756669044494629,0.18035952746868134,0.676902711391449,0.34498968720436096,0.7293431758880615,0.5207586884498596,0.7227639555931091,0.6792154908180237,0.5550345182418823,0.37278011441230774,0.5351800322532654,0.6053404211997986,0.526810348033905,0.7617394328117371,0.5228187441825867,0.877438485622406,0.45852527022361755,0.38322922587394714,0.4425484240055084,0.6278059482574463,0.4394017457962036,0.7947945594787598,0.4412820637226105,0.9166665077209473,0.3775440752506256,0.39454078674316406,0.3565349280834198,0.6300705671310425,0.35149088501930237,0.7844920754432678,0.3502674400806427,0.906417191028595,0.3156592845916748,0.40019655227661133,0.2860766351222992,0.6051948666572571,0.2752063274383545,0.738734781742096,0.2706570029258728,0.8468944430351257
29,0.4976709187030792,0.7771049737930298,0.5,1.015979290008545,0.477965384721756,0.7246242761611938,0.5138832330703735,0.719889223575592,0.46426016092300415,0.7463697791099548,0.5307679772377014,0.7369428873062134,0.41789668798446655,1.039548635482788,0.5821033716201782,0.9924099445343018,0.41306859254837036,1.3816261291503906,0.6123095750808716,1.379754900932312,0.443144291639328,1.6334148645401,0.594267725944519,1.1348919868469238,0.5345304012298584,0.916666567325592,0.46196892857551575,0.8252235054969788,0.40902459621429443,0.7128936052322388,0.37706029415130615,0.6242077946662903,0.4068737030029297,0.5760958194732666,0.4807552397251129,0.4927251636981964,0.48998117446899414,0.29191142320632935,0.492455393075943,0.1773955225944519,0.5005010366439819,0.08333326131105423,0.5287030935287476,0.5343475341796875,0.5026846528053284,0.42509889602661133,0.4597693383693695,0.5587331056594849,0.448515921831131,0.6566052436828613,0.5762045979499817,0.5943077802658081,0.5609396696090698,0.49087393283843994,0.5181946754455566,0.6051666140556335,0.5033788681030273,0.6905911564826965,0.6229395270347595,0.6731374263763428,0.6183668971061707,0.5790765285491943,0.5750166773796082,0.6328708529472351,0.5524774789810181,0.686863362789154,0.4479941427707672,0.08333328366279602,0.5753247737884521,0.17926257848739624,0.6737387180328369,0.34019219875335693,0.7251202464103699,0.5119137167930603,0.7190507054328918,0.6673254370689392,0.5557281970977783,0.37222743034362793,0.536017119884491,0.603407084941864,0.52784264087677,0.758920431137085,0.5235511660575867,0.8747419714927673,0.46063849329948425,0.38283300399780273,0.4450666904449463,0.627616286277771,0.44101786613464355,0.7933133840560913,0.44173678755760193,0.916666567325592,0.3801617920398712,0.39334189891815186,0.3607681691646576,0.6301048994064331,0.35508447885513306,0.784448504447937,0.3531658947467804,0.9079741835594177,0.3185228705406189,0.39832451939582825,0.29091957211494446,0.6028738021850586,0.2798731327056885,0.7353942394256592,0.2748798727989197,0.8437500596046448
30,0.49752479791641235,0.7768422365188599,0.5,1.016628384590149,0.47781726717948914,0.7243560552597046,0.5137935876846313,0.7195826172828674,0.46420612931251526,0.7465664148330688,0.5307660102844238,0.73697829246521,0.4179328382015228,1.0405620336532593,0.5820672512054443,0.9926947355270386,0.41324371099472046,1.382272720336914,0.6124401092529297,1.3801747560501099,0.44336363673210144,1.634423851966858,0.5943335890769958,1.1360642910003662,0.5364025235176086,0.9166667461395264,0.4643626809120178,0.8267531394958496,0.41049131751060486,0.7132428884506226,0.3770042061805725,0.6224918961524963,0.40796563029289246,0.5718516707420349,0.4814537763595581,0.4944387674331665,0.4900171458721161,0.2926744520664215,0.4917193055152893,0.17752991616725922,0.4995380938053131,0.08333340287208557,0.5290688872337341,0.5347320437431335,0.5027799606323242,0.4252539575099945,0.46023526787757874,0.5572966933250427,0.4490073323249817,0.6549012660980225,0.5765150189399719,0.5936520099639893,0.561549961566925,0.48807933926582336,0.5193259716033936,0.6018701195716858,0.5047923922538757,0.6878253221511841,0.6229959726333618,0.6720453500747681,0.6189409494400024,0.5772936940193176,0.5760959982872009,0.6307100057601929,0.554004430770874,0.6846343278884888,0.4490106701850891,0.08333343267440796,0.5765639543533325,0.1799469143152237,0.6755037903785706,0.34299054741859436,0.7276789546012878,0.5156376361846924,0.7231006622314453,0.6726781129837036,0.5579230189323425,0.37286990880966187,0.5378636717796326,0.6047310829162598,0.5291711091995239,0.7611850500106812,0.5248724222183228,0.8772332072257996,0.46223118901252747,0.3833613991737366,0.44663920998573303,0.6275862455368042,0.4423011541366577,0.7941334843635559,0.44294196367263794,0.9166667461395264,0.3809981346130371,0.393912672996521,0.36134642362594604,0.6303085088729858,0.35594919323921204,0.7850711941719055,0.3542182743549347,0.9073622226715088,0.3187241852283478,0.39896857738494873,0.29021766781806946,0.6038296222686768,0.2784557342529297,0.7374832630157471,0.2723209857940674,0.8458504676818848
31,0.4975002408027649,0.7766737341880798,0.5,1.0176392793655396,0.4778256416320801,0.7240646481513977,0.5138056874275208,0.7195612192153931,0.46419060230255127,0.7469730377197266,0.530815064907074,0.737402081489563,0.41795989871025085,1.04185152053833,0.582040011882782,0.993427038192749,0.4133746922016144,1.3834795951843262,0.6126564741134644,1.3813481330871582,0.44352734088897705,1.635998010635376,0.5944235324859619,1.137862205505371,0.5362286567687988,0.9166667461395264,0.4642527103424072,0.8274634480476379,0.40998637676239014,0.7156218886375427,0.3769599199295044,0.6256400942802429,0.40899524092674255,0.5720488429069519,0.4810856282711029,0.4950304627418518,0.48965978622436523,0.29296839237213135,0.4912143349647522,0.17777831852436066,0.49860650300979614,0.08333340287208557,0.5287771224975586,0.5359615087509155,0.5033169984817505,0.42541220784187317,0.46046051383018494,0.5582764744758606,0.4481850862503052,0.657603919506073,0.5763950943946838,0.5948252081871033,0.5632284283638,0.48786550760269165,0.5202977061271667,0.6014635562896729,0.5042043924331665,0.6881794333457947,0.6230402588844299,0.673286497592926,0.6196831464767456,0.5791083574295044,0.5770362019538879,0.6334131956100464,0.5544925928115845,0.687615692615509,0.4497230052947998,0.08333338797092438,0.5774565935134888,0.18153657019138336,0.6763654947280884,0.3454996347427368,0.7284310460090637,0.5177942514419556,0.7244890332221985,0.6755723357200623,0.5585482716560364,0.3713400363922119,0.5384654998779297,0.6003440022468567,0.5298619270324707,0.7570287585258484,0.5256676077842712,0.8756855130195618,0.46240368485450745,0.3812108039855957,0.4468366801738739,0.6211978793144226,0.44245445728302,0.789316713809967,0.44310808181762695,0.9166667461395264,0.38084179162979126,0.3922024369239807,0.3615171015262604,0.6237001419067383,0.3558228611946106,0.7801914811134338,0.3540373742580414,0.9072399139404297,0.3185281455516815,0.39821359515190125,0.2902546226978302,0.6006882190704346,0.2781010568141937,0.7347679138183594,0.27156904339790344,0.8454037308692932
32,0.49753981828689575,0.7766664624214172,0.5,1.0184017419815063,0.4778674840927124,0.7238619327545166,0.5138411521911621,0.7196046710014343,0.46423792839050293,0.7471674084663391,0.530868649482727,0.7376502156257629,0.4179884195327759,1.0428951978683472,0.5820115208625793,0.993908166885376,0.4135073721408844,1.3845441341400146,0.6128492951393127,1.3825067281723022,0.4437665343284607,1.6370339393615723,0.5945213437080383,1.1387834548950195,0.5362192988395691,0.9166666269302368,0.46424731612205505,0.8271880745887756,0.41048991680145264,0.7152771353721619,0.37731367349624634,0.6246317625045776,0.4085354208946228,0.572691798210144,0.48197996616363525,0.4967740476131439,0.4899323582649231,0.293572336435318,0.49132388830184937,0.17797285318374634,0.49820470809936523,0.08333329856395721,0.5290185809135437,0.5376977324485779,0.5038695335388184,0.4253058433532715,0.4616086483001709,0.5565982460975647,0.4489896297454834,0.6573294997215271,0.5762531757354736,0.5967200398445129,0.5640472173690796,0.4872594177722931,0.5212344527244568,0.5981057286262512,0.5041468739509583,0.6859226226806641,0.6226862668991089,0.6755451560020447,0.6209487915039062,0.5795348286628723,0.5781612992286682,0.6305285692214966,0.5539481043815613,0.6845830082893372,0.4507765471935272,0.0833333358168602,0.5772472620010376,0.18192724883556366,0.6766159534454346,0.3461572825908661,0.7299850583076477,0.5207054018974304,0.7246564030647278,0.6795974969863892,0.5585424900054932,0.36920294165611267,0.5390927791595459,0.6014304757118225,0.5310869216918945,0.7578598260879517,0.5268124938011169,0.8745343685150146,0.46283555030822754,0.37981104850769043,0.447435200214386,0.622760534286499,0.44327446818351746,0.7914268374443054,0.44412824511528015,0.9166666865348816,0.3816581070423126,0.39091238379478455,0.36222824454307556,0.6253181099891663,0.3569926917552948,0.7816491723060608,0.3558388352394104,0.9061383605003357,0.3195567727088928,0.3963923156261444,0.2895388901233673,0.5986737012863159,0.27685317397117615,0.7331623435020447,0.2700151801109314,0.8431370854377747
33,0.49765899777412415,0.7768483757972717,0.5000000596046448,1.0192581415176392,0.47793084383010864,0.7239131927490234,0.51397305727005,0.7197362184524536,0.4642707407474518,0.7475753426551819,0.531031608581543,0.7379751801490784,0.41801419854164124,1.0439821481704712,0.5819859504699707,0.9945341348648071,0.4135768413543701,1.3858320713043213,0.6132602691650391,1.3839982748031616,0.44398233294487,1.6382142305374146,0.594896137714386,1.1395689249038696,0.5360321998596191,0.9166666269302368,0.4639642536640167,0.8262135982513428,0.4102059602737427,0.7141259908676147,0.37705233693122864,0.6229913234710693,0.4080323278903961,0.5707122087478638,0.48163583874702454,0.4969222843647003,0.48950445652008057,0.2939213514328003,0.4910448491573334,0.17824284732341766,0.497720330953598,0.08333329856395721,0.5288078784942627,0.5376294851303101,0.5038614869117737,0.42449951171875,0.4616367220878601,0.5555106401443481,0.44828128814697266,0.6572291851043701,0.5761701464653015,0.5960376262664795,0.5641112327575684,0.48485857248306274,0.5207293033599854,0.5954697728157043,0.5022242665290833,0.6846715211868286,0.6229475736618042,0.6737985610961914,0.6211256980895996,0.5767216086387634,0.5783849358558655,0.6275506019592285,0.5532289147377014,0.682720959186554,0.4499126076698303,0.0833335816860199,0.578523576259613,0.18042224645614624,0.678601861000061,0.34339985251426697,0.7314721345901489,0.5186958312988281,0.7259745001792908,0.6786963939666748,0.559470534324646,0.36667731404304504,0.5395379066467285,0.6002200841903687,0.5317031145095825,0.759017288684845,0.5281928181648254,0.87740159034729,0.4630071520805359,0.3779849410057068,0.4473218023777008,0.622229278087616,0.44391533732414246,0.7917784452438354,0.44578325748443604,0.9166669249534607,0.38150906562805176,0.3903249204158783,0.3613848388195038,0.6257750391960144,0.3571951687335968,0.7831752896308899,0.3570367395877838,0.9082146286964417,0.3192586600780487,0.3967883586883545,0.2882281541824341,0.598746657371521,0.2754317820072174,0.7341632843017578,0.2685281038284302,0.8453173041343689
34,0.49773475527763367,0.776800811290741,0.5,1.0194321870803833,0.4779990017414093,0.7238226532936096,0.5140358209609985,0.7196177244186401,0.4643045663833618,0.7475683689117432,0.5310905575752258,0.7379640936851501,0.4180278778076172,1.044288992881775,0.5819721221923828,0.994575560092926,0.4136846959590912,1.3860232830047607,0.6133443713188171,1.384397268295288,0.444137841463089,1.6383482217788696,0.5949484705924988,1.1395795345306396,0.5358378291130066,0.9166667461395264,0.46407565474510193,0.8258217573165894,0.4099155068397522,0.7133644819259644,0.37693628668785095,0.621770441532135,0.40970882773399353,0.5666055679321289,0.48206648230552673,0.49583467841148376,0.48972612619400024,0.2935371994972229,0.4907132685184479,0.17795227468013763,0.4969848394393921,0.08333336561918259,0.5292498469352722,0.5360687971115112,0.5038567781448364,0.424323707818985,0.4620765745639801,0.5558875799179077,0.4494226574897766,0.6581081748008728,0.5764376521110535,0.5944835543632507,0.5638530850410461,0.48552006483078003,0.5203543305397034,0.5948699712753296,0.5018925070762634,0.6832296848297119,0.6230638027191162,0.6723765134811401,0.6209798455238342,0.5761293768882751,0.5782697796821594,0.6259725689888,0.5531402826309204,0.6806226968765259,0.4506587088108063,0.08333348482847214,0.5771881937980652,0.1804584413766861,0.6754363179206848,0.3408392667770386,0.7280797362327576,0.5149008631706238,0.7244465351104736,0.6743552684783936,0.5582245588302612,0.36662182211875916,0.5384043455123901,0.6009301543235779,0.5306510925292969,0.7585921883583069,0.5274713635444641,0.8766992092132568,0.4627009332180023,0.37774690985679626,0.44741013646125793,0.6223122477531433,0.44419947266578674,0.7907626628875732,0.4464256465435028,0.9166668057441711,0.3820919692516327,0.3896661400794983,0.36239948868751526,0.6241356134414673,0.35788604617118835,0.7812913060188293,0.3577810525894165,0.9080804586410522,0.3208502233028412,0.39546439051628113,0.2907640039920807,0.5939256548881531,0.2782214283943176,0.7275641560554504,0.2719203531742096,0.8387609124183655
35,0.4977410137653351,0.7768611311912537,0.5,1.019439935684204,0.47798165678977966,0.7237986326217651,0.5140274167060852,0.7195719480514526,0.46430039405822754,0.7475408911705017,0.5310969352722168,0.7379359006881714,0.4180295765399933,1.0443140268325806,0.5819704532623291,0.9945658445358276,0.41371551156044006,1.3862051963806152,0.6134318113327026,1.385652780532837,0.4441806375980377,1.6383941173553467,0.5949805378913879,1.1402617692947388,0.5348648428916931,0.916666567325592,0.46328845620155334,0.8266869187355042,0.40902459621429443,0.7154272198677063,0.37679579854011536,0.6239426732063293,0.41065120697021484,0.5680680274963379,0.48111262917518616,0.4937417805194855,0.48929041624069214,0.29229018092155457,0.4907905161380768,0.1772742122411728,0.4974951446056366,0.08333326131105423,0.5288122296333313,0.534795880317688,0.5035369992256165,0.42629474401474,0.46209466457366943,0.5580285787582397,0.44923925399780273,0.6600767374038696,0.5765053033828735,0.5931631326675415,0.5641217827796936,0.4873458743095398,0.5210683941841125,0.5965515971183777,0.5027055740356445,0.6839597225189209,0.6232040524482727,0.6707634329795837,0.6205516457557678,0.577389121055603,0.5781184434890747,0.6280747652053833,0.5538119077682495,0.6816648244857788,0.4475127160549164,0.08333323150873184,0.5786171555519104,0.1792626678943634,0.6790228486061096,0.3439377546310425,0.7312622666358948,0.5247976779937744,0.7270541787147522,0.6874299049377441,0.5596035122871399,0.367677241563797,0.5396612882614136,0.609126091003418,0.5313937664031982,0.7667294144630432,0.5276471972465515,0.8827850222587585,0.4616259038448334,0.3804990351200104,0.4477700889110565,0.6294914484024048,0.4445902705192566,0.795884370803833,0.4468294084072113,0.916666567325592,0.3794766068458557,0.3942534029483795,0.36160752177238464,0.6317633986473083,0.3575187921524048,0.7851665019989014,0.35767170786857605,0.9061182737350464,0.31707772612571716,0.40256762504577637,0.2881511449813843,0.6044812202453613,0.2754212021827698,0.7379721403121948,0.2687375545501709,0.8471684455871582
36,0.4977553188800812,0.7773194313049316,0.5,1.0186080932617188,0.47795167565345764,0.7241106033325195,0.5140535235404968,0.7198368906974792,0.4642499089241028,0.7477832436561584,0.5311485528945923,0.7381378412246704,0.4179142415523529,1.0423879623413086,0.5820857882499695,0.9948282837867737,0.413606733083725,1.3867799043655396,0.6136260032653809,1.386461853981018,0.4441334009170532,1.638864517211914,0.5951271653175354,1.1411693096160889,0.5346539616584778,0.9166667461395264,0.4628363847732544,0.8270610570907593,0.40896186232566833,0.7162420749664307,0.3764510750770569,0.6263673901557922,0.4088783264160156,0.5696180462837219,0.4805111587047577,0.4943142831325531,0.48871129751205444,0.2924954891204834,0.4906696379184723,0.1777365505695343,0.49756062030792236,0.08333340287208557,0.5283747315406799,0.5346497893333435,0.5028582215309143,0.42383843660354614,0.4617216885089874,0.555327296257019,0.4490034580230713,0.6564650535583496,0.5764349102973938,0.592743992805481,0.5633028149604797,0.48568570613861084,0.5200921297073364,0.5963231325149536,0.5017123222351074,0.6834425330162048,0.6235491037368774,0.6700976490974426,0.620377242565155,0.5758640170097351,0.5773558020591736,0.6274932026863098,0.5527744889259338,0.6813268065452576,0.450621098279953,0.08333343267440796,0.576366126537323,0.1797644942998886,0.6731294393539429,0.3420534133911133,0.7256747484207153,0.5177833437919617,0.7231096029281616,0.6770495772361755,0.5564529299736023,0.36881935596466064,0.5370389819145203,0.6041752099990845,0.5289319157600403,0.7600966691970825,0.5249363780021667,0.877295970916748,0.4614766538143158,0.37952008843421936,0.44710513949394226,0.6243752241134644,0.4438323378562927,0.7907512784004211,0.4455985128879547,0.9166667461395264,0.3813435733318329,0.3909582197666168,0.3629707396030426,0.6248565912246704,0.3577682673931122,0.7799964547157288,0.35692936182022095,0.9065788984298706,0.32036933302879333,0.39689838886260986,0.2922094166278839,0.5959562659263611,0.28001323342323303,0.7272515892982483,0.2743251621723175,0.8366636633872986
37,0.4978623688220978,0.7775266170501709,0.4999999701976776,1.0175058841705322,0.47798871994018555,0.7243902087211609,0.5141141414642334,0.7197645306587219,0.4642102122306824,0.7478683590888977,0.5311819911003113,0.7378168106079102,0.4178531765937805,1.0406771898269653,0.5821468234062195,0.9943346381187439,0.4135834276676178,1.3862977027893066,0.6137523055076599,1.387647032737732,0.4441498816013336,1.6379435062408447,0.5951838493347168,1.1407357454299927,0.5352659225463867,0.9166667461395264,0.46364524960517883,0.8277403116226196,0.4092576205730438,0.7155601978302002,0.37662315368652344,0.6240630149841309,0.4090466797351837,0.5679424405097961,0.47946855425834656,0.49446213245391846,0.48795536160469055,0.29312247037887573,0.4905029237270355,0.17793549597263336,0.4979540705680847,0.08333340287208557,0.527561604976654,0.5341708660125732,0.5029338598251343,0.42231079936027527,0.4622770845890045,0.553389310836792,0.44873982667922974,0.6558443307876587,0.5759230256080627,0.5919308066368103,0.5631377696990967,0.484598845243454,0.5202773809432983,0.5950862169265747,0.501035749912262,0.6829953789710999,0.6233770251274109,0.6692243218421936,0.6203053593635559,0.5751934051513672,0.5781100392341614,0.6277695298194885,0.5533479452133179,0.6828246116638184,0.44501227140426636,0.08333323150873184,0.5774698257446289,0.18270044028759003,0.6800746917724609,0.348657488822937,0.7331417202949524,0.5319035053253174,0.7290012836456299,0.6966478228569031,0.5577206015586853,0.3773473799228668,0.5397408604621887,0.6162733435630798,0.5302215814590454,0.770293116569519,0.5249050855636597,0.8827747106552124,0.45915237069129944,0.38780274987220764,0.44677484035491943,0.6373342871665955,0.4431038796901703,0.8003010153770447,0.44434815645217896,0.916666567325592,0.37656110525131226,0.3998759686946869,0.35905921459198,0.6410497426986694,0.3551793396472931,0.7950542569160461,0.3548716902732849,0.9141373038291931,0.3132646381855011,0.407157838344574,0.2854745090007782,0.6150825023651123,0.27339571714401245,0.750824511051178,0.2668583393096924,0.8604328632354736
